section_number,title,division,subtitle,word_count,file_path
1042,Senior leaders of the Department of Defense and other specified persons: authority to provide protection,General Provisions,Miscellaneous Authorities and Limitations,854,sec1042_senior_leaders_of_the_department_of_defense_and_other_specified_persons_authorit.txt
1047,Authority to transfer T–37 aircraft to Arizona Aviation Historical Group,General Provisions,Miscellaneous Authorities and Limitations,523,sec1047_authority_to_transfer_t37_aircraft_to_arizona_aviation_historical_group.txt
1048,"Authorization of Eastern Regional Range Complex for multi-domain operations and robotic autonomous systems training, testing, and experimentation",General Provisions,Miscellaneous Authorities and Limitations,473,sec1048_authorization_of_eastern_regional_range_complex_for_multi_domain_operations_and_.txt
1049,Limitation on use of funds for deactivation of Expeditionary Combat Aviation Brigades,General Provisions,Miscellaneous Authorities and Limitations,236,sec1049_limitation_on_use_of_funds_for_deactivation_of_expeditionary_combat_aviation_bri.txt
1051,Prohibition on destruction or scrapping of World War II–era aircraft,General Provisions,Miscellaneous Authorities and Limitations,299,sec1051_prohibition_on_destruction_or_scrapping_of_world_war_iiera_aircraft.txt
1052,Limitation on availability of funds for travel expenses of the Office of the Secretary of Defense,General Provisions,Miscellaneous Authorities and Limitations,361,sec1052_limitation_on_availability_of_funds_for_travel_expenses_of_the_office_of_the_sec.txt
1053,Congressional notification of support for immigration enforcement operations,General Provisions,Miscellaneous Authorities and Limitations,605,sec1053_congressional_notification_of_support_for_immigration_enforcement_operations.txt
1062,"Modifications to authority for transfer and sale of certain surplus firearms, ammunition, and parts",General Provisions,Studies and Reports,738,sec1062_modifications_to_authority_for_transfer_and_sale_of_certain_surplus_firearms_amm.txt
1066,Reports on installation of certain collision avoidance systems in military rotary-wing aircraft,General Provisions,Studies and Reports,419,sec1066_reports_on_installation_of_certain_collision_avoidance_systems_in_military_rotar.txt
1068,"GAO review and report on biological weapons experiments on and in relation to ticks, tick-borne disease",General Provisions,Studies and Reports,499,sec1068_gao_review_and_report_on_biological_weapons_experiments_on_and_in_relation_to_ti.txt
1070,Semiannual report on Department of Defense operations at the southern land border,General Provisions,Studies and Reports,433,sec1070_semiannual_report_on_department_of_defense_operations_at_the_southern_land_borde.txt
1071,Assessment on potential establishment of incubator programs for secure facilities and networks at universities,General Provisions,Studies and Reports,659,sec1071_assessment_on_potential_establishment_of_incubator_programs_for_secure_facilitie.txt
1085,AUKUS Improvement Act of 2025,General Provisions,Other Matters,596,sec1085_aukus_improvement_act_of_2025.txt
1086,Framework for reforming technology transfer and foreign disclosure policies,General Provisions,Other Matters,847,sec1086_framework_for_reforming_technology_transfer_and_foreign_disclosure_policies.txt
1087,Procurement and distribution of sports foods and dietary supplements to members of the Armed Forces assigned to the United States Special Operations Command,General Provisions,Other Matters,502,sec1087_procurement_and_distribution_of_sports_foods_and_dietary_supplements_to_members_.txt
1088,Pilot program on enhanced use of advanced sensor networks to improve Air Force counter-unmanned aircraft system capabilities for base defense,General Provisions,Other Matters,686,sec1088_pilot_program_on_enhanced_use_of_advanced_sensor_networks_to_improve_air_force_c.txt
1089,Pilot program and other requirements for accelerating protection of certain facilities and assets from unmanned aircraft,General Provisions,Other Matters,667,sec1089_pilot_program_and_other_requirements_for_accelerating_protection_of_certain_faci.txt
1090,Process for complaints and investigations of transportation service providers and transportation officers,General Provisions,Other Matters,634,sec1090_process_for_complaints_and_investigations_of_transportation_service_providers_an.txt
1092,Updates and preservation of memorials to chaplains at Arlington National Cemetery,General Provisions,Other Matters,424,sec1092_updates_and_preservation_of_memorials_to_chaplains_at_arlington_national_cemeter.txt
1093,Critical infrastructure compatibility tabletop exercise,General Provisions,Other Matters,423,sec1093_critical_infrastructure_compatibility_tabletop_exercise.txt
1095,Commission on the National Defense Strategy,General Provisions,Other Matters,2435,sec1095_commission_on_the_national_defense_strategy.txt
1110,"Amendments to title 5, United States Code",Civilian Personnel,,470,sec1110_amendments_to_title_5_united_states_code.txt
1111,Educational travel authority for dependents of certain employees,Civilian Personnel,,246,sec1111_educational_travel_authority_for_dependents_of_certain_employees.txt
1115,Personnel management,Civilian Personnel,,249,sec1115_personnel_management.txt
1211,Improvements to security cooperation workforce and defense acquisition workforce,Matters relating to foreign nations,Foreign military sales and related processes,546,sec1211_improvements_to_security_cooperation_workforce_and_defense_acquisition_workforce.txt
1212,Modifications to foreign military sales processes,Matters relating to foreign nations,Foreign military sales and related processes,534,sec1212_modifications_to_foreign_military_sales_processes.txt
1213,Periodic review of FMS-only list,Matters relating to foreign nations,Foreign military sales and related processes,339,sec1213_periodic_review_of_fms_only_list.txt
1214,Assessment and establishment of office to support the acquisition of specified non-program of record systems by foreign allies and partners,Matters relating to foreign nations,Foreign military sales and related processes,451,sec1214_assessment_and_establishment_of_office_to_support_the_acquisition_of_specified_n.txt
1215,Guidance for coordination of international arms transfers,Matters relating to foreign nations,Foreign military sales and related processes,472,sec1215_guidance_for_coordination_of_international_arms_transfers.txt
1226,Enhancing security partnership with Jordan and Lebanon,Matters relating to foreign nations,Matters relating to the Middle East,294,sec1226_enhancing_security_partnership_with_jordan_and_lebanon.txt
1228,Limitation on availability of funds for the Iraqi security forces,Matters relating to foreign nations,Matters relating to the Middle East,337,sec1228_limitation_on_availability_of_funds_for_the_iraqi_security_forces.txt
1229B,Report on United States force posture and activities in Syria,Matters relating to foreign nations,Matters relating to the Middle East,418,sec1229B_report_on_united_states_force_posture_and_activities_in_syria.txt
1232,Extension and modification of United States-Israel cooperation to counter unmanned systems in all warfighting domains,Matters relating to foreign nations,Matters relating to Israel,538,sec1232_extension_and_modification_of_united_states_israel_cooperation_to_counter_unmann.txt
1234,"Research, development, test, and evaluation of emerging technologies to further the warfighting capabilities of the United States and certain partner countries",Matters relating to foreign nations,Matters relating to Israel,680,sec1234_research_development_test_and_evaluation_of_emerging_technologies_to_further_the.txt
1235,Report on United States-Israel military exercises,Matters relating to foreign nations,Matters relating to Israel,253,sec1235_report_on_united_states_israel_military_exercises.txt
1243,Extension and modification of Ukraine Security Assistance Initiative,Matters relating to foreign nations,"Matters relating to Europe, Ukraine, and the Russian Federation",643,sec1243_extension_and_modification_of_ukraine_security_assistance_initiative.txt
1245,Report relating to allied and partner support to Ukraine,Matters relating to foreign nations,"Matters relating to Europe, Ukraine, and the Russian Federation",566,sec1245_report_relating_to_allied_and_partner_support_to_ukraine.txt
1247,Baltic Security Initiative,Matters relating to foreign nations,"Matters relating to Europe, Ukraine, and the Russian Federation",521,sec1247_baltic_security_initiative.txt
1249,Oversight of United States military posture in Europe,Matters relating to foreign nations,"Matters relating to Europe, Ukraine, and the Russian Federation",1201,sec1249_oversight_of_united_states_military_posture_in_europe.txt
1250,Report on United States deterrence and defense posture in the European region,Matters relating to foreign nations,"Matters relating to Europe, Ukraine, and the Russian Federation",926,sec1250_report_on_united_states_deterrence_and_defense_posture_in_the_european_region.txt
1253,Partnership for Indo-Pacific Industrial Resilience,Matters relating to foreign nations,Matters relating to the Indo-Pacific region,762,sec1253_partnership_for_indo_pacific_industrial_resilience.txt
1254,Strategy to strengthen multilateral defense in the Indo-Pacific,Matters relating to foreign nations,Matters relating to the Indo-Pacific region,449,sec1254_strategy_to_strengthen_multilateral_defense_in_the_indo_pacific.txt
1255,Sense of Congress on defense alliances and partnerships in the Indo-Pacific region,Matters relating to foreign nations,Matters relating to the Indo-Pacific region,592,sec1255_sense_of_congress_on_defense_alliances_and_partnerships_in_the_indo_pacific_regi.txt
1266,Joint program with Taiwan to enable fielding of uncrewed systems and counter-uncrewed systems capabilities,Matters relating to foreign nations,Matters relating to Asia,400,sec1266_joint_program_with_taiwan_to_enable_fielding_of_uncrewed_systems_and_counter_unc.txt
1268,Oversight of United States military posture on the Korean Peninsula,Matters relating to foreign nations,Matters relating to Asia,1101,sec1268_oversight_of_united_states_military_posture_on_the_korean_peninsula.txt
1269,Report on enhanced defense relations with the Philippines,Matters relating to foreign nations,Matters relating to Asia,552,sec1269_report_on_enhanced_defense_relations_with_the_philippines.txt
1270,Modernizing the defense capabilities of the Philippines,Matters relating to foreign nations,Matters relating to Asia,1527,sec1270_modernizing_the_defense_capabilities_of_the_philippines.txt
1271,Limitation on availability of funds for travel expenses of the Office of the Secretary of Defense,Matters relating to foreign nations,Other matters,347,sec1271_limitation_on_availability_of_funds_for_travel_expenses_of_the_office_of_the_sec.txt
1273,Defending international security by restricting unacceptable partnerships and tactics,Matters relating to foreign nations,Other matters,1292,sec1273_defending_international_security_by_restricting_unacceptable_partnerships_and_ta.txt
1274,Report regarding joint training with Mexico to counter transnational criminal organizations,Matters relating to foreign nations,Other matters,303,sec1274_report_regarding_joint_training_with_mexico_to_counter_transnational_criminal_or.txt
1411,Modifications to Strategic and Critical Materials Stock Piling Act,Other Authorizations,National Defense Stockpile,478,sec1411_modifications_to_strategic_and_critical_materials_stock_piling_act.txt
1412,Recycling for critical minerals,Other Authorizations,National Defense Stockpile,277,sec1412_recycling_for_critical_minerals.txt
1503,Framework for integration of information technology technical debt assessment into annual budget process,Cyberspace-related Matters,Cyber Operations,653,sec1503_framework_for_integration_of_information_technology_technical_debt_assessment_in.txt
1504,Department of Defense Data Ontology Governance Working Group,Cyberspace-related Matters,Cyber Operations,1109,sec1504_department_of_defense_data_ontology_governance_working_group.txt
1505,Future force employment concepts development tabletop exercises,Cyberspace-related Matters,Cyber Operations,372,sec1505_future_force_employment_concepts_development_tabletop_exercises.txt
1506,Occupational resiliency of the Cyber Mission Force,Cyberspace-related Matters,Cyber Operations,308,sec1506_occupational_resiliency_of_the_cyber_mission_force.txt
1507,Prohibition on the elimination of certain cyber assessment capabilities for test and evaluation,Cyberspace-related Matters,Cyber Operations,554,sec1507_prohibition_on_the_elimination_of_certain_cyber_assessment_capabilities_for_test.txt
1508,Prohibition on availability of funds to modify authorities of the Commander of United States Cyber Command,Cyberspace-related Matters,Cyber Operations,227,sec1508_prohibition_on_availability_of_funds_to_modify_authorities_of_the_commander_of_u.txt
1511,Secure mobile phones for senior officials and personnel performing sensitive functions,Cyberspace-related Matters,Cybersecurity,277,sec1511_secure_mobile_phones_for_senior_officials_and_personnel_performing_sensitive_fun.txt
1512,Artificial intelligence and machine learning security in the Department of Defense,Cyberspace-related Matters,Cybersecurity,558,sec1512_artificial_intelligence_and_machine_learning_security_in_the_department_of_defen.txt
1513,Physical and cybersecurity procurement requirements for artificial intelligence systems,Cyberspace-related Matters,Cybersecurity,1055,sec1513_physical_and_cybersecurity_procurement_requirements_for_artificial_intelligence_.txt
1514,Collaborative cybersecurity educational program,Cyberspace-related Matters,Cybersecurity,842,sec1514_collaborative_cybersecurity_educational_program.txt
1521,Accountability of the Authorization to Operate processes,Cyberspace-related Matters,Information Technology and Data Management,918,sec1521_accountability_of_the_authorization_to_operate_processes.txt
1532,Guidance and prohibition on use of certain artificial intelligence,Cyberspace-related Matters,Artificial Intelligence,674,sec1532_guidance_and_prohibition_on_use_of_certain_artificial_intelligence.txt
1533,Artificial intelligence model assessment and oversight,Cyberspace-related Matters,Artificial Intelligence,1212,sec1533_artificial_intelligence_model_assessment_and_oversight.txt
1534,Digital sandbox environments for artificial intelligence,Cyberspace-related Matters,Artificial Intelligence,750,sec1534_digital_sandbox_environments_for_artificial_intelligence.txt
1535,Artificial Intelligence Futures Steering Committee,Cyberspace-related Matters,Artificial Intelligence,873,sec1535_artificial_intelligence_futures_steering_committee.txt
1543,Study on reducing incentives for cyber attacks on defense critical infrastructure of the United States,Cyberspace-related Matters,Reports and Other Matters,489,sec1543_study_on_reducing_incentives_for_cyber_attacks_on_defense_critical_infrastructur.txt
1544,Integration of reserve component into cyber mission force,Cyberspace-related Matters,Reports and Other Matters,428,sec1544_integration_of_reserve_component_into_cyber_mission_force.txt
1545,Annual report on Mission Assurance Coordination Board activities,Cyberspace-related Matters,Reports and Other Matters,515,sec1545_annual_report_on_mission_assurance_coordination_board_activities.txt
1546,"Limitation on the divestment, consolidation, and curtailment of certain electronic warfare test and evaluation activities",Cyberspace-related Matters,Reports and Other Matters,227,sec1546_limitation_on_the_divestment_consolidation_and_curtailment_of_certain_electronic.txt
1601,Acquisition career path in the Space Force,"Space Activities, Strategic Programs, and Intelligence Matters",Space Activities,1067,sec1601_acquisition_career_path_in_the_space_force.txt
9088,Duty assignments after officer training course,"Space Activities, Strategic Programs, and Intelligence Matters",Space Activities,228,sec9088_duty_assignments_after_officer_training_course.txt
1603,Acquisition and operation of space systems for space warfighting and control,"Space Activities, Strategic Programs, and Intelligence Matters",Space Activities,275,sec1603_acquisition_and_operation_of_space_systems_for_space_warfighting_and_control.txt
2275d,Acquisition and operation of space systems for space warfighting and control,"Space Activities, Strategic Programs, and Intelligence Matters",Space Activities,243,sec2275d_acquisition_and_operation_of_space_systems_for_space_warfighting_and_control.txt
1607,"Study on establishing a tactical surveillance, reconnaissance, and tracking program of record","Space Activities, Strategic Programs, and Intelligence Matters",Space Activities,376,sec1607_study_on_establishing_a_tactical_surveillance_reconnaissance_and_tracking_progra.txt
1608,Spaceport of the Future initiative and study on future space launch capacity,"Space Activities, Strategic Programs, and Intelligence Matters",Space Activities,799,sec1608_spaceport_of_the_future_initiative_and_study_on_future_space_launch_capacity.txt
1621,Vendor support to clandestine activities,"Space Activities, Strategic Programs, and Intelligence Matters",Defense Intelligence and Intelligence-Related Activities,623,sec1621_vendor_support_to_clandestine_activities.txt
430e,Vendor support to clandestine activities,"Space Activities, Strategic Programs, and Intelligence Matters",Defense Intelligence and Intelligence-Related Activities,401,sec430e_vendor_support_to_clandestine_activities.txt
1622,Sensitive activities of the Department of Defense,"Space Activities, Strategic Programs, and Intelligence Matters",Defense Intelligence and Intelligence-Related Activities,357,sec1622_sensitive_activities_of_the_department_of_defense.txt
130g,Oversight of sensitive activities of the Department of Defense.,"Space Activities, Strategic Programs, and Intelligence Matters",Defense Intelligence and Intelligence-Related Activities,251,sec130g_oversight_of_sensitive_activities_of_the_department_of_defense.txt
1625,Annual report on requests of combatant commands for remote sensing data,"Space Activities, Strategic Programs, and Intelligence Matters",Defense Intelligence and Intelligence-Related Activities,236,sec1625_annual_report_on_requests_of_combatant_commands_for_remote_sensing_data.txt
1633,"Matters relating to the nuclear-armed, sea-launched cruise missile","Space Activities, Strategic Programs, and Intelligence Matters",Nuclear Forces,228,sec1633_matters_relating_to_the_nuclear_armed_sea_launched_cruise_missile.txt
1635,"Organizational realignment with respect to Office of the Assistant Secretary of Defense for Nuclear Deterrence, Chemical and Biological Defense Policy and Programs; limitation on availability of certain funds","Space Activities, Strategic Programs, and Intelligence Matters",Nuclear Forces,419,sec1635_organizational_realignment_with_respect_to_office_of_the_assistant_secretary_of_.txt
1637,Deep cleaning of launch control centers of the Air Force Global Strike Command,"Space Activities, Strategic Programs, and Intelligence Matters",Nuclear Forces,292,sec1637_deep_cleaning_of_launch_control_centers_of_the_air_force_global_strike_command.txt
1641,Strategy to sustain Minuteman III intercontinental ballistic missile and maximize end-of-life margin,"Space Activities, Strategic Programs, and Intelligence Matters",Nuclear Forces,590,sec1641_strategy_to_sustain_minuteman_iii_intercontinental_ballistic_missile_and_maximiz.txt
9068,Air Force Global Strike Command,"Space Activities, Strategic Programs, and Intelligence Matters",Nuclear Forces,366,sec9068_air_force_global_strike_command.txt
1652,Golden Dome missile defense system,"Space Activities, Strategic Programs, and Intelligence Matters",Missile Defense Programs,572,sec1652_golden_dome_missile_defense_system.txt
5516,Prohibition on privatized or subscription-based missile defense intercept capabilities,"Space Activities, Strategic Programs, and Intelligence Matters",Missile Defense Programs,315,sec5516_prohibition_on_privatized_or_subscription_based_missile_defense_intercept_capabi.txt
1655,Matters related to integrated air and missile defense capabilities to defend Guam,"Space Activities, Strategic Programs, and Intelligence Matters",Missile Defense Programs,255,sec1655_matters_related_to_integrated_air_and_missile_defense_capabilities_to_defend_gua.txt
1656,Design and construction of missile instrumentation range safety vessels,"Space Activities, Strategic Programs, and Intelligence Matters",Missile Defense Programs,322,sec1656_design_and_construction_of_missile_instrumentation_range_safety_vessels.txt
1657,Iron Dome short-range rocket defense system and Israeli cooperative missile defense program co-development and co-production,"Space Activities, Strategic Programs, and Intelligence Matters",Missile Defense Programs,994,sec1657_iron_dome_short_range_rocket_defense_system_and_israeli_cooperative_missile_defe.txt
1658,Limitation on authority to reduce sustainment for or halt operation of the AN/FPS–108 COBRA DANE radar,"Space Activities, Strategic Programs, and Intelligence Matters",Missile Defense Programs,287,sec1658_limitation_on_authority_to_reduce_sustainment_for_or_halt_operation_of_the_anfps.txt
1661,Biennial assessments of the Ronald Reagan Ballistic Missile Defense Test Site,"Space Activities, Strategic Programs, and Intelligence Matters",Missile Defense Programs,289,sec1661_biennial_assessments_of_the_ronald_reagan_ballistic_missile_defense_test_site.txt
500g,Integration of electronic warfare into Tier 1 and Tier 2 joint training exercises,"Space Activities, Strategic Programs, and Intelligence Matters",Matters Relating to Electromagnetic Warfare,459,sec500g_integration_of_electronic_warfare_into_tier_1_and_tier_2_joint_training_exercise.txt
1683,Annual review of the Joint Electromagnetic Battle Management Software Program,"Space Activities, Strategic Programs, and Intelligence Matters",Matters Relating to Electromagnetic Warfare,236,sec1683_annual_review_of_the_joint_electromagnetic_battle_management_software_program.txt
1691,Cooperative threat reduction funds,"Space Activities, Strategic Programs, and Intelligence Matters",Other Matters,299,sec1691_cooperative_threat_reduction_funds.txt
1692,Prohibition on access to Department of Defense cloud-based resources by certain individuals,"Space Activities, Strategic Programs, and Intelligence Matters",Other Matters,474,sec1692_prohibition_on_access_to_department_of_defense_cloud_based_resources_by_certain_.txt
1703,Temporary authority for nonimmigrant construction workers on Wake Island,Other Defense Matters,,342,sec1703_temporary_authority_for_nonimmigrant_construction_workers_on_wake_island.txt
1704,Mapping and report on strategic ports,Other Defense Matters,,1045,sec1704_mapping_and_report_on_strategic_ports.txt
1706,Continual assessment of impact of international state arms embargoes on Israel and actions to address defense capability gaps,Other Defense Matters,,359,sec1706_continual_assessment_of_impact_of_international_state_arms_embargoes_on_israel_a.txt
1707,Protection of certain facilities and assets from unmanned aircraft,Other Defense Matters,,1905,sec1707_protection_of_certain_facilities_and_assets_from_unmanned_aircraft.txt
1801,Alignment of the defense acquisition system with the needs of members of the Armed Forces,Acquisition Reform,Alignment of the Defense Acquisition System,1706,sec1801_alignment_of_the_defense_acquisition_system_with_the_needs_of_members_of_the_arm.txt
3102,Objectives of the defense acquisition system,Acquisition Reform,Alignment of the Defense Acquisition System,309,sec3102_objectives_of_the_defense_acquisition_system.txt
1732,Portfolio acquisition executive,Acquisition Reform,Alignment of the Defense Acquisition System,693,sec1732_portfolio_acquisition_executive.txt
1803,Amendments to life-cycle management and product support,Acquisition Reform,Alignment of the Defense Acquisition System,2837,sec1803_amendments_to_life_cycle_management_and_product_support.txt
1733,Product support manager,Acquisition Reform,Alignment of the Defense Acquisition System,514,sec1733_product_support_manager.txt
4323,Sustainment reviews,Acquisition Reform,Alignment of the Defense Acquisition System,419,sec4323_sustainment_reviews.txt
4324,Life-cycle management and product support,Acquisition Reform,Alignment of the Defense Acquisition System,965,sec4324_life_cycle_management_and_product_support.txt
1806,Matters related to cost accounting standards,Acquisition Reform,Alignment of the Defense Acquisition System,1596,sec1806_matters_related_to_cost_accounting_standards.txt
1807,Establishment of Project Spectrum,Acquisition Reform,Alignment of the Defense Acquisition System,427,sec1807_establishment_of_project_spectrum.txt
1812,Ensuring successful implementation of requirements reform,Acquisition Reform,Requirements Process Reform,600,sec1812_ensuring_successful_implementation_of_requirements_reform.txt
1822,Modifications to commercial products and commercial services,Acquisition Reform,Matters Relating to Commercial Products and Commercial Services,453,sec1822_modifications_to_commercial_products_and_commercial_services.txt
3605,Authority to acquire consumption-based solutions,Acquisition Reform,Matters Relating to Commercial Products and Commercial Services,355,sec3605_authority_to_acquire_consumption_based_solutions.txt
1826,Exemptions for nontraditional defense contractors,Acquisition Reform,Matters Relating to Commercial Products and Commercial Services,406,sec1826_exemptions_for_nontraditional_defense_contractors.txt
1828,Review of commercial products and commercial services acquisition approach,Acquisition Reform,Matters Relating to Commercial Products and Commercial Services,596,sec1828_review_of_commercial_products_and_commercial_services_acquisition_approach.txt
1833,Bridging Operational Objectives and Support for Transition program,Acquisition Reform,Improvements to Acquisition Programs,524,sec1833_bridging_operational_objectives_and_support_for_transition_program.txt
1841,Civil Reserve Manufacturing Network,Acquisition Reform,Modifications to Strengthen the Industrial Base,1446,sec1841_civil_reserve_manufacturing_network.txt
1842,Transition to advanced manufacturing for certain critical readiness items of supply,Acquisition Reform,Modifications to Strengthen the Industrial Base,315,sec1842_transition_to_advanced_manufacturing_for_certain_critical_readiness_items_of_sup.txt
1843,Working group on the advanced manufacturing workforce,Acquisition Reform,Modifications to Strengthen the Industrial Base,409,sec1843_working_group_on_the_advanced_manufacturing_workforce.txt
1844,Collaborative forum to address challenges to and limitations of the defense industrial base,Acquisition Reform,Modifications to Strengthen the Industrial Base,572,sec1844_collaborative_forum_to_address_challenges_to_and_limitations_of_the_defense_indu.txt
1845,Facility clearance acceleration for members of defense industrial consortiums,Acquisition Reform,Modifications to Strengthen the Industrial Base,232,sec1845_facility_clearance_acceleration_for_members_of_defense_industrial_consortiums.txt
1846,Improvements relating to advanced manufacturing,Acquisition Reform,Modifications to Strengthen the Industrial Base,619,sec1846_improvements_relating_to_advanced_manufacturing.txt
1847,Report on surge capacity in the defense industrial base,Acquisition Reform,Modifications to Strengthen the Industrial Base,277,sec1847_report_on_surge_capacity_in_the_defense_industrial_base.txt
2201,Authorized Navy construction and land acquisition projects,Navy Military Construction,,362,sec2201_authorized_navy_construction_and_land_acquisition_projects.txt
2301,Authorized Air Force construction and land acquisition projects,Air Force Military Construction,,339,sec2301_authorized_air_force_construction_and_land_acquisition_projects.txt
2401,Authorized defense agencies construction and land acquisition projects,Defense Agencies Military Construction,,263,sec2401_authorized_defense_agencies_construction_and_land_acquisition_projects.txt
2402,Authorized energy resilience and conservation investment program projects,Defense Agencies Military Construction,,243,sec2402_authorized_energy_resilience_and_conservation_investment_program_projects.txt
2802,Facility construction or repair: transactions other than contracts and grants,Military Construction General Provisions,Military Construction Programs,512,sec2802_facility_construction_or_repair_transactions_other_than_contracts_and_grants.txt
2808a,Facility construction or repair: transactions other than contracts and grants,Military Construction General Provisions,Military Construction Programs,448,sec2808a_facility_construction_or_repair_transactions_other_than_contracts_and_grants.txt
2803,Requirement for the military departments to develop and update a 20-year infrastructure improvement plan,Military Construction General Provisions,Military Construction Programs,476,sec2803_requirement_for_the_military_departments_to_develop_and_update_a_20_year_infrast.txt
2820,Development of infrastructure improvement plan for each military department,Military Construction General Provisions,Military Construction Programs,438,sec2820_development_of_infrastructure_improvement_plan_for_each_military_department.txt
2804,Improvements to water management and security on military installations,Military Construction General Provisions,Military Construction Programs,1519,sec2804_improvements_to_water_management_and_security_on_military_installations.txt
2866a,Risk-based approach to water management and water security at military installations,Military Construction General Provisions,Military Construction Programs,1453,sec2866a_risk_based_approach_to_water_management_and_water_security_at_military_installat.txt
2809,Authority to use accelerated design-build and progressive design-build procedures for military construction projects,Military Construction General Provisions,Military Construction Programs,710,sec2809_authority_to_use_accelerated_design_build_and_progressive_design_build_procedure.txt
2814,Multiyear contracting authority for certain military construction projects,Military Construction General Provisions,Military Construction Programs,441,sec2814_multiyear_contracting_authority_for_certain_military_construction_projects.txt
2815,"Guidance for military construction projects for innovation, research, development, test, and evaluation",Military Construction General Provisions,Military Construction Programs,235,sec2815_guidance_for_military_construction_projects_for_innovation_research_development_.txt
2816,Authorization for cost-plus-incentive-fee contracts for certain Shipyard Infrastructure Optimization Program military construction projects,Military Construction General Provisions,Military Construction Programs,233,sec2816_authorization_for_cost_plus_incentive_fee_contracts_for_certain_shipyard_infrast.txt
2826,Application of certain authorities and standards to historic military housing and associated historic properties of the Department of Defense,Military Construction General Provisions,Military Housing Reforms,1308,sec2826_application_of_certain_authorities_and_standards_to_historic_military_housing_an.txt
306141,Application of certain authorities and standards to historic military housing and associated historic properties of the Department of the Army,Military Construction General Provisions,Military Housing Reforms,359,sec306141_application_of_certain_authorities_and_standards_to_historic_military_housing_an.txt
306142,Application of certain authorities and standards to historic military housing and associated historic properties of the Department of the Navy and the Department of the Air Force,Military Construction General Provisions,Military Housing Reforms,437,sec306142_application_of_certain_authorities_and_standards_to_historic_military_housing_an.txt
2827,Improvement of administration of military unaccompanied housing,Military Construction General Provisions,Military Housing Reforms,456,sec2827_improvement_of_administration_of_military_unaccompanied_housing.txt
2829,Pilot program for emerging technologies for moisture control and mitigation,Military Construction General Provisions,Military Housing Reforms,465,sec2829_pilot_program_for_emerging_technologies_for_moisture_control_and_mitigation.txt
2831,Inspections by qualified home inspector of privatized and Government-owned military housing,Military Construction General Provisions,Military Housing Reforms,377,sec2831_inspections_by_qualified_home_inspector_of_privatized_and_government_owned_milit.txt
2832,"Plan to improve accuracy, integration, and interoperability of Department of Defense data with respect to real property, infrastructure, and military unaccompanied housing",Military Construction General Provisions,Military Housing Reforms,625,sec2832_plan_to_improve_accuracy_integration_and_interoperability_of_department_of_defen.txt
2850,Master plans for Service Academies,Military Construction General Provisions,Real Property and Facilities Administration,433,sec2850_master_plans_for_service_academies.txt
2851,Annual report on cost premium for construction of certain facilities,Military Construction General Provisions,Real Property and Facilities Administration,425,sec2851_annual_report_on_cost_premium_for_construction_of_certain_facilities.txt
2852,Implementation of Comptroller General recommendations relating to critical military housing supply and affordability,Military Construction General Provisions,Real Property and Facilities Administration,508,sec2852_implementation_of_comptroller_general_recommendations_relating_to_critical_milit.txt
2853,Plan for deploying private fifth generation and future generation Open Radio Access Network architecture on Department of Defense military installations,Military Construction General Provisions,Real Property and Facilities Administration,540,sec2853_plan_for_deploying_private_fifth_generation_and_future_generation_open_radio_acc.txt
2861,Historical marker commemorating effects of radiation exposure at Holloman Air Force Base and White Sands Missile Range,Military Construction General Provisions,Land Conveyances,384,sec2861_historical_marker_commemorating_effects_of_radiation_exposure_at_holloman_air_fo.txt
2867,"Land conveyance, former Curtis Bay Depot, Maryland",Military Construction General Provisions,Land Conveyances,517,sec2867_land_conveyance_former_curtis_bay_depot_maryland.txt
2868,"Land conveyance, Sigsbee Park Annex, Naval Air Station, Key West, Florida",Military Construction General Provisions,Land Conveyances,265,sec2868_land_conveyance_sigsbee_park_annex_naval_air_station_key_west_florida.txt
2883,Joint base facility management of Department of Defense,Military Construction General Provisions,Other Matters,278,sec2883_joint_base_facility_management_of_department_of_defense.txt
2884,Designation of official responsible for coordination of defense sites within area of responsibility of Joint Region Marianas,Military Construction General Provisions,Other Matters,288,sec2884_designation_of_official_responsible_for_coordination_of_defense_sites_within_are.txt
2887,Pilot program on use of advanced manufacturing construction technologies at military installations,Military Construction General Provisions,Other Matters,472,sec2887_pilot_program_on_use_of_advanced_manufacturing_construction_technologies_at_mili.txt
2888,Pilot program on procurement of utility services for installations of the Department of Defense through areawide contracts,Military Construction General Provisions,Other Matters,443,sec2888_pilot_program_on_procurement_of_utility_services_for_installations_of_the_depart.txt
2889,Consideration of modular construction methods for military construction projects with protective design elements,Military Construction General Provisions,Other Matters,270,sec2889_consideration_of_modular_construction_methods_for_military_construction_projects.txt
6103,Management structure for nuclear security enterprise,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",320,sec6103_management_structure_for_nuclear_security_enterprise.txt
6104,"Monitoring of industrial base for nuclear weapons components, subsystems, and materials",Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",475,sec6104_monitoring_of_industrial_base_for_nuclear_weapons_components_subsystems_and_mate.txt
6105,Common financial reporting system for the nuclear security enterprise,Department of Energy National Security Programs,"Program Authorizations, Restrictions, and Limitations",390,sec6105_common_financial_reporting_system_for_the_nuclear_security_enterprise.txt
